transaction_id,client_id,transaction_date,transaction_type,transaction_amount,currency,origin_country,destination_country,channel,purpose_code,counterparty_name,counterparty_type,is_flagged,flag_reason,created_at
C00091_T0019,C00091,2025-07-16,Investment,745.24,USD,Slovenia,Slovakia,API,Salary,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00091_T0020,C00091,2025-07-17,Payment,407.45,USD,Norway,Spain,API,Business Expense,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00091_T0021,C00091,2025-07-18,Investment,2702.96,USD,Netherlands,Lithuania,Branch,Loan,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00091_T0022,C00091,2025-07-19,Investment,1232.43,USD,Malta,Lithuania,Online,Loan,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00091_T0023,C00091,2025-07-20,Deposit,419.43,USD,Italy,Austria,Mobile App,Investment,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00091_T0024,C00091,2025-07-21,Payment,15282.93,USD,Denmark,United Kingdom,Online,Investment,John Smith,Business,False,-,2025-07-27 16:13:19
C00091_T0025,C00091,2025-07-22,Investment,6511.91,USD,Croatia,Romania,Mobile App,Loan,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00091_T0026,C00091,2025-07-23,Deposit,3593.49,USD,Austria,Belgium,API,Loan,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00091_T0027,C00091,2025-07-24,Deposit,6699.38,USD,Denmark,Iceland,Online,Salary,Jane Doe,Unknown,False,Large volume,2025-07-27 16:13:19
C00091_T0028,C00091,2025-07-25,Investment,4656.72,USD,Czech Republic,Sweden,Mobile App,Business Expense,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00091_T0029,C00091,2025-07-26,Investment,965.75,USD,Netherlands,Switzerland,Online,Salary,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00091_T0030,C00091,2025-07-27,Transfer,4943.55,USD,France,Croatia,Online,Investment,Chris Lee,Business,False,Large volume,2025-07-27 16:13:19
C00092_T0001,C00092,2025-06-07,Withdrawal,2495.05,USD,Bulgaria,Hungary,Mobile App,Commission,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00092_T0002,C00092,2025-06-08,Payment,5922.46,USD,Italy,Ireland,API,Salary,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00092_T0003,C00092,2025-06-09,Transfer,908.03,USD,Spain,Germany,Online,Commission,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00092_T0004,C00092,2025-06-10,Transfer,1278.04,USD,Croatia,Spain,Online,Crypto Settlement,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00092_T0005,C00092,2025-06-11,Withdrawal,1655.43,USD,France,Hungary,Online,Crypto Settlement,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00092_T0006,C00092,2025-06-12,Payment,246.42,USD,Slovakia,Ireland,Online,Crypto Settlement,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00092_T0007,C00092,2025-06-13,Deposit,4581.37,USD,Hungary,Ireland,Mobile App,Commission,Jane Doe,Government,True,-,2025-07-27 16:13:19
C00092_T0008,C00092,2025-06-14,Deposit,333.88,USD,Italy,Belgium,API,Business Expense,Jane Doe,Individual,True,Large volume,2025-07-27 16:13:19
C00092_T0009,C00092,2025-06-15,Payment,4230.08,USD,Italy,Belgium,Mobile App,Crypto Settlement,John Smith,Individual,False,Large volume,2025-07-27 16:13:19
C00092_T0010,C00092,2025-06-16,Payment,6720.81,USD,Sweden,Czech Republic,Online,Loan,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00092_T0011,C00092,2025-06-17,Payment,2207.35,USD,Norway,Lithuania,Online,Loan,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00092_T0012,C00092,2025-06-18,Deposit,477.3,USD,Finland,Norway,Branch,Salary,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00092_T0013,C00092,2025-06-19,Deposit,1510.15,USD,Bulgaria,Spain,Branch,Commission,Jane Doe,Unknown,True,-,2025-07-27 16:13:19
C00092_T0014,C00092,2025-06-20,Withdrawal,393.33,USD,Netherlands,Romania,API,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00092_T0015,C00092,2025-06-21,Investment,333.47,USD,Lithuania,France,Online,Commission,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00092_T0016,C00092,2025-06-22,Withdrawal,3712.28,USD,Hungary,Sweden,Online,Investment,John Smith,Business,False,-,2025-07-27 16:13:19
C00092_T0017,C00092,2025-06-23,Withdrawal,1313.69,USD,Czech Republic,Poland,API,Loan,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00092_T0018,C00092,2025-06-24,Transfer,0.34,USD,Greece,Czech Republic,Branch,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00092_T0019,C00092,2025-06-25,Withdrawal,130.71,USD,Sweden,Italy,Branch,Salary,Chris Lee,Individual,True,-,2025-07-27 16:13:19
C00092_T0020,C00092,2025-06-26,Withdrawal,4479.22,USD,Hungary,Iceland,Online,Crypto Settlement,Jane Doe,Government,True,-,2025-07-27 16:13:19
C00092_T0021,C00092,2025-06-27,Withdrawal,2543.75,USD,Greece,Cyprus,Branch,Business Expense,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00092_T0022,C00092,2025-06-28,Withdrawal,4897.06,USD,Czech Republic,France,API,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00092_T0023,C00092,2025-06-29,Investment,841.31,USD,Ireland,Poland,Mobile App,Business Expense,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00092_T0024,C00092,2025-06-30,Transfer,992.85,USD,Belgium,Hungary,Branch,Loan,Alice Brown,Government,False,Large volume,2025-07-27 16:13:19
C00092_T0025,C00092,2025-07-01,Deposit,2524.27,USD,Finland,Italy,API,Crypto Settlement,John Smith,Government,False,-,2025-07-27 16:13:19
C00092_T0026,C00092,2025-07-02,Payment,2878.67,USD,Ireland,Romania,Online,Loan,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00092_T0027,C00092,2025-07-03,Deposit,70.71,USD,Ireland,Croatia,Mobile App,Investment,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00092_T0028,C00092,2025-07-04,Transfer,6255.43,USD,Finland,Luxembourg,API,Loan,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00092_T0029,C00092,2025-07-05,Withdrawal,4223.65,USD,Estonia,Norway,Mobile App,Commission,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00092_T0030,C00092,2025-07-06,Deposit,372.06,USD,Slovenia,Italy,Branch,Commission,Michael Johnson,Business,True,-,2025-07-27 16:13:19
C00092_T0031,C00092,2025-07-07,Withdrawal,27.3,USD,Finland,Norway,Online,Commission,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00092_T0032,C00092,2025-07-08,Investment,3857.37,USD,Luxembourg,Lithuania,Branch,Commission,John Smith,Government,False,-,2025-07-27 16:13:19
C00092_T0033,C00092,2025-07-09,Investment,6135.26,USD,Belgium,Norway,Branch,Investment,John Smith,Individual,False,-,2025-07-27 16:13:19
C00092_T0034,C00092,2025-07-10,Transfer,1022.89,USD,Cyprus,Lithuania,API,Loan,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00092_T0035,C00092,2025-07-11,Deposit,1017.83,USD,Romania,Luxembourg,API,Loan,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00092_T0036,C00092,2025-07-12,Investment,1901.83,USD,Poland,Italy,Branch,Loan,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00092_T0037,C00092,2025-07-13,Transfer,2953.61,USD,Norway,Italy,API,Investment,John Smith,Business,False,-,2025-07-27 16:13:19
C00092_T0038,C00092,2025-07-14,Transfer,2744.76,USD,Croatia,Lithuania,API,Investment,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00092_T0039,C00092,2025-07-15,Transfer,3675.37,USD,Bulgaria,Spain,Mobile App,Commission,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00092_T0040,C00092,2025-07-16,Deposit,318.42,USD,Norway,Czech Republic,Branch,Crypto Settlement,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00092_T0041,C00092,2025-07-17,Deposit,1930.15,USD,Greece,Latvia,Branch,Investment,John Smith,Government,True,-,2025-07-27 16:13:19
C00092_T0042,C00092,2025-07-18,Transfer,1857.28,USD,Slovakia,Belgium,API,Investment,Jane Doe,Business,True,-,2025-07-27 16:13:19
C00092_T0043,C00092,2025-07-19,Payment,7874.47,USD,Lithuania,Hungary,Branch,Salary,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00092_T0044,C00092,2025-07-20,Deposit,6588.63,USD,Iceland,Finland,Branch,Commission,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00092_T0045,C00092,2025-07-21,Deposit,3650.91,USD,Romania,Italy,API,Commission,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00092_T0046,C00092,2025-07-22,Payment,5511.89,USD,Luxembourg,Luxembourg,Online,Salary,Jane Doe,Government,False,Large volume,2025-07-27 16:13:19
C00092_T0047,C00092,2025-07-23,Deposit,3601.84,USD,Estonia,Hungary,API,Loan,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00092_T0048,C00092,2025-07-24,Deposit,3353.87,USD,Lithuania,Malta,Online,Crypto Settlement,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00092_T0049,C00092,2025-07-25,Investment,639.3,USD,Belgium,Norway,Online,Salary,John Smith,Individual,False,-,2025-07-27 16:13:19
C00092_T0050,C00092,2025-07-26,Payment,2526.88,USD,Slovenia,Greece,Mobile App,Salary,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00092_T0051,C00092,2025-07-27,Investment,6519.09,USD,Hungary,Romania,Online,Crypto Settlement,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00093_T0001,C00093,2025-06-13,Investment,13396.25,USD,Slovenia,France,API,Loan,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00093_T0002,C00093,2025-06-14,Payment,3435.09,USD,Latvia,Germany,Branch,Investment,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00093_T0003,C00093,2025-06-15,Deposit,2639.16,USD,Iceland,Belgium,API,Investment,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00093_T0004,C00093,2025-06-16,Investment,2115.11,USD,United Kingdom,Austria,API,Loan,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00093_T0005,C00093,2025-06-17,Withdrawal,981.25,USD,Lithuania,Luxembourg,Mobile App,Investment,Jane Doe,Business,False,Large volume,2025-07-27 16:13:19
C00093_T0006,C00093,2025-06-18,Withdrawal,12721.6,USD,Norway,Belgium,Mobile App,Salary,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00093_T0007,C00093,2025-06-19,Withdrawal,5045.9,USD,Spain,Cyprus,API,Commission,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00093_T0008,C00093,2025-06-20,Transfer,3492.87,USD,Switzerland,Slovenia,Online,Crypto Settlement,John Smith,Individual,False,-,2025-07-27 16:13:19
C00093_T0009,C00093,2025-06-21,Payment,4155.65,USD,Italy,Greece,Branch,Business Expense,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00093_T0010,C00093,2025-06-22,Deposit,7645.6,USD,Luxembourg,Greece,API,Loan,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00093_T0011,C00093,2025-06-23,Payment,4207.02,USD,Sweden,Slovakia,API,Business Expense,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00093_T0012,C00093,2025-06-24,Investment,507.03,USD,Estonia,Portugal,Branch,Crypto Settlement,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00093_T0013,C00093,2025-06-25,Transfer,4978.42,USD,Italy,Luxembourg,Mobile App,Commission,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00093_T0014,C00093,2025-06-26,Investment,3466.61,USD,France,Austria,Branch,Business Expense,John Smith,Government,False,-,2025-07-27 16:13:19
C00093_T0015,C00093,2025-06-27,Withdrawal,14129.45,USD,Bulgaria,Romania,Online,Loan,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00093_T0016,C00093,2025-06-28,Withdrawal,5512.54,USD,Hungary,Sweden,API,Business Expense,John Smith,Business,False,-,2025-07-27 16:13:19
C00093_T0017,C00093,2025-06-29,Deposit,1756.4,USD,Sweden,Netherlands,API,Investment,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00093_T0018,C00093,2025-06-30,Payment,606.1,USD,Spain,Germany,API,Investment,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00093_T0019,C00093,2025-07-01,Investment,2742.6,USD,Poland,Hungary,Branch,Commission,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00093_T0020,C00093,2025-07-02,Withdrawal,4738.55,USD,Belgium,Croatia,Online,Investment,John Smith,Individual,False,-,2025-07-27 16:13:19
C00093_T0021,C00093,2025-07-03,Deposit,812.94,USD,Latvia,Iceland,API,Business Expense,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00093_T0022,C00093,2025-07-04,Deposit,4367.01,USD,Luxembourg,Greece,Mobile App,Salary,John Smith,Individual,False,-,2025-07-27 16:13:19
C00093_T0023,C00093,2025-07-05,Investment,7275.89,USD,Sweden,Greece,Online,Business Expense,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00093_T0024,C00093,2025-07-06,Payment,711.76,USD,Latvia,Iceland,Online,Salary,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00093_T0025,C00093,2025-07-07,Transfer,5096.95,USD,Slovakia,Greece,Online,Business Expense,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00093_T0026,C00093,2025-07-08,Deposit,294.54,USD,Luxembourg,Belgium,Online,Salary,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00093_T0027,C00093,2025-07-09,Investment,33.25,USD,Norway,Norway,Mobile App,Salary,Alice Brown,Individual,False,Large volume,2025-07-27 16:13:19
C00093_T0028,C00093,2025-07-10,Withdrawal,138.23,USD,Malta,Estonia,Online,Loan,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00093_T0029,C00093,2025-07-11,Transfer,4159.08,USD,Cyprus,Estonia,Mobile App,Loan,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00093_T0030,C00093,2025-07-12,Transfer,15103.69,USD,Croatia,Estonia,Branch,Crypto Settlement,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00093_T0031,C00093,2025-07-13,Payment,6147.68,USD,United Kingdom,Netherlands,Branch,Business Expense,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00093_T0032,C00093,2025-07-14,Investment,1223.06,USD,Romania,France,Branch,Investment,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00093_T0033,C00093,2025-07-15,Payment,309.91,USD,Ireland,Luxembourg,Branch,Loan,John Smith,Business,False,-,2025-07-27 16:13:19
C00093_T0034,C00093,2025-07-16,Deposit,3994.49,USD,Czech Republic,Bulgaria,Mobile App,Salary,John Smith,Government,False,Large volume,2025-07-27 16:13:19
C00093_T0035,C00093,2025-07-17,Deposit,13.47,USD,United Kingdom,Switzerland,API,Business Expense,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00093_T0036,C00093,2025-07-18,Investment,6553.36,USD,Czech Republic,Poland,Mobile App,Investment,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00093_T0037,C00093,2025-07-19,Withdrawal,1160.46,USD,Denmark,Bulgaria,Branch,Business Expense,Alice Brown,Government,True,-,2025-07-27 16:13:19
C00093_T0038,C00093,2025-07-20,Deposit,1481.27,USD,Slovakia,Spain,API,Salary,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00093_T0039,C00093,2025-07-21,Deposit,1756.25,USD,Denmark,France,API,Loan,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00093_T0040,C00093,2025-07-22,Withdrawal,6007.58,USD,Cyprus,Croatia,API,Loan,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00093_T0041,C00093,2025-07-23,Transfer,1286.87,USD,Belgium,Germany,API,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00093_T0042,C00093,2025-07-24,Investment,1394.52,USD,Iceland,Czech Republic,Online,Commission,John Smith,Government,False,-,2025-07-27 16:13:19
C00093_T0043,C00093,2025-07-25,Transfer,3244.05,USD,Bulgaria,Austria,Branch,Crypto Settlement,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00093_T0044,C00093,2025-07-26,Payment,2590.28,USD,Norway,Lithuania,Branch,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00093_T0045,C00093,2025-07-27,Withdrawal,12972.4,USD,Iceland,Germany,Branch,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00094_T0001,C00094,2025-06-16,Deposit,1403.19,USD,Denmark,Belgium,Branch,Commission,John Smith,Business,False,-,2025-07-27 16:13:19
C00094_T0002,C00094,2025-06-17,Investment,6084.04,USD,Slovenia,Ireland,API,Commission,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00094_T0003,C00094,2025-06-18,Transfer,8146.38,USD,Netherlands,Norway,API,Commission,John Smith,Individual,False,-,2025-07-27 16:13:19
C00094_T0004,C00094,2025-06-19,Transfer,4048.58,USD,Cyprus,Spain,Mobile App,Commission,John Smith,Individual,False,-,2025-07-27 16:13:19
C00094_T0005,C00094,2025-06-20,Transfer,436.28,USD,Slovenia,Iceland,API,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00094_T0006,C00094,2025-06-21,Investment,1247.21,USD,Malta,Luxembourg,API,Commission,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00094_T0007,C00094,2025-06-22,Withdrawal,535.4,USD,Finland,Latvia,Mobile App,Crypto Settlement,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00094_T0008,C00094,2025-06-23,Payment,2804.75,USD,Germany,Sweden,Branch,Investment,Chris Lee,Government,True,Large volume,2025-07-27 16:13:19
C00094_T0009,C00094,2025-06-24,Transfer,3940.24,USD,Switzerland,Iceland,Mobile App,Crypto Settlement,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00094_T0010,C00094,2025-06-25,Investment,5716.43,USD,Portugal,Finland,API,Crypto Settlement,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00094_T0011,C00094,2025-06-26,Payment,5234.62,USD,Switzerland,Austria,Branch,Commission,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00094_T0012,C00094,2025-06-27,Transfer,277.52,USD,Slovakia,Poland,API,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00094_T0013,C00094,2025-06-28,Transfer,356.73,USD,Bulgaria,Italy,Online,Business Expense,Jane Doe,Government,False,Large volume,2025-07-27 16:13:19
C00094_T0014,C00094,2025-06-29,Deposit,6386.2,USD,Bulgaria,Luxembourg,Mobile App,Investment,Michael Johnson,Business,True,-,2025-07-27 16:13:19
C00094_T0015,C00094,2025-06-30,Transfer,4931.19,USD,Hungary,Austria,Mobile App,Loan,John Smith,Government,False,Large volume,2025-07-27 16:13:19
C00094_T0016,C00094,2025-07-01,Payment,1638.54,USD,Lithuania,Germany,Mobile App,Investment,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00094_T0017,C00094,2025-07-02,Payment,1493.32,USD,Hungary,Hungary,Mobile App,Salary,John Smith,Government,False,-,2025-07-27 16:13:19
C00094_T0018,C00094,2025-07-03,Withdrawal,2137.53,USD,Lithuania,Luxembourg,Online,Commission,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00094_T0019,C00094,2025-07-04,Payment,2411.56,USD,Germany,Hungary,Branch,Loan,Alice Brown,Unknown,False,Large volume,2025-07-27 16:13:19
C00094_T0020,C00094,2025-07-05,Investment,779.1,USD,Spain,Germany,Branch,Salary,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00094_T0021,C00094,2025-07-06,Investment,1373.45,USD,Finland,Luxembourg,Branch,Crypto Settlement,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00094_T0022,C00094,2025-07-07,Transfer,2567.9,USD,Latvia,Croatia,Online,Loan,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00094_T0023,C00094,2025-07-08,Withdrawal,613.59,USD,Ireland,Slovakia,Online,Investment,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00094_T0024,C00094,2025-07-09,Transfer,17938.37,USD,Switzerland,Italy,Branch,Crypto Settlement,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00094_T0025,C00094,2025-07-10,Withdrawal,883.42,USD,Spain,Croatia,Branch,Salary,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00094_T0026,C00094,2025-07-11,Deposit,2135.25,USD,Austria,Poland,Online,Crypto Settlement,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00094_T0027,C00094,2025-07-12,Withdrawal,2145.62,USD,Slovakia,Norway,API,Crypto Settlement,John Smith,Business,False,-,2025-07-27 16:13:19
C00094_T0028,C00094,2025-07-13,Deposit,1595.13,USD,Poland,Denmark,Online,Crypto Settlement,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00094_T0029,C00094,2025-07-14,Deposit,734.35,USD,Malta,Germany,Mobile App,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00094_T0030,C00094,2025-07-15,Transfer,2213.16,USD,Luxembourg,Italy,Branch,Commission,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00094_T0031,C00094,2025-07-16,Investment,253.47,USD,Latvia,Latvia,API,Salary,John Smith,Government,True,-,2025-07-27 16:13:19
C00094_T0032,C00094,2025-07-17,Withdrawal,1299.57,USD,Slovakia,Slovakia,Branch,Investment,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00094_T0033,C00094,2025-07-18,Transfer,674.47,USD,Iceland,Romania,API,Salary,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00094_T0034,C00094,2025-07-19,Deposit,352.18,USD,Croatia,Norway,Branch,Investment,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00094_T0035,C00094,2025-07-20,Deposit,6897.3,USD,Iceland,Germany,Branch,Loan,John Smith,Business,False,-,2025-07-27 16:13:19
C00094_T0036,C00094,2025-07-21,Payment,3197.43,USD,Cyprus,Czech Republic,Branch,Investment,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00094_T0037,C00094,2025-07-22,Payment,491.17,USD,Cyprus,Malta,Mobile App,Salary,John Smith,Unknown,False,Large volume,2025-07-27 16:13:19
C00094_T0038,C00094,2025-07-23,Withdrawal,7925.21,USD,Luxembourg,France,Online,Salary,Chris Lee,Individual,True,-,2025-07-27 16:13:19
C00094_T0039,C00094,2025-07-24,Investment,646.34,USD,Luxembourg,Greece,API,Loan,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00094_T0040,C00094,2025-07-25,Payment,713.66,USD,Luxembourg,Iceland,Mobile App,Crypto Settlement,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00094_T0041,C00094,2025-07-26,Deposit,379.9,USD,Romania,Denmark,Mobile App,Salary,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00094_T0042,C00094,2025-07-27,Transfer,3456.75,USD,United Kingdom,Italy,Branch,Business Expense,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00095_T0001,C00095,2025-05-31,Deposit,182.1,USD,United Kingdom,Netherlands,API,Crypto Settlement,Alice Brown,Unknown,True,-,2025-07-27 16:13:19
C00095_T0002,C00095,2025-06-01,Payment,1242.24,USD,Croatia,Spain,Online,Business Expense,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00095_T0003,C00095,2025-06-02,Transfer,516.37,USD,Switzerland,Slovakia,Online,Salary,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00095_T0004,C00095,2025-06-03,Investment,391.8,USD,Croatia,Bulgaria,API,Investment,John Smith,Government,False,-,2025-07-27 16:13:19
C00095_T0005,C00095,2025-06-04,Investment,31.68,USD,Luxembourg,Slovenia,Branch,Commission,Michael Johnson,Unknown,True,-,2025-07-27 16:13:19
C00095_T0006,C00095,2025-06-05,Deposit,561.32,USD,Romania,Spain,API,Crypto Settlement,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00095_T0007,C00095,2025-06-06,Withdrawal,701.06,USD,Croatia,Lithuania,API,Commission,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00095_T0008,C00095,2025-06-07,Payment,825.45,USD,Slovakia,Denmark,Mobile App,Investment,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00095_T0009,C00095,2025-06-08,Payment,1844.58,USD,France,France,Mobile App,Business Expense,Alice Brown,Individual,True,-,2025-07-27 16:13:19
C00095_T0010,C00095,2025-06-09,Deposit,718.31,USD,Spain,Finland,API,Crypto Settlement,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00095_T0011,C00095,2025-06-10,Payment,301.94,USD,Lithuania,Belgium,Branch,Loan,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00095_T0012,C00095,2025-06-11,Transfer,705.79,USD,Sweden,France,Branch,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00095_T0013,C00095,2025-06-12,Deposit,100.23,USD,Greece,Luxembourg,Online,Investment,Michael Johnson,Business,False,Large volume,2025-07-27 16:13:19
C00095_T0014,C00095,2025-06-13,Withdrawal,4973.93,USD,Sweden,Hungary,API,Salary,Michael Johnson,Government,False,Large volume,2025-07-27 16:13:19
C00095_T0015,C00095,2025-06-14,Investment,95.26,USD,Iceland,Slovakia,API,Commission,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00095_T0016,C00095,2025-06-15,Payment,313.47,USD,Finland,Estonia,Mobile App,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00095_T0017,C00095,2025-06-16,Investment,776.59,USD,Hungary,Malta,Mobile App,Salary,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00095_T0018,C00095,2025-06-17,Withdrawal,3765.87,USD,Netherlands,Portugal,Mobile App,Loan,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00095_T0019,C00095,2025-06-18,Withdrawal,273.72,USD,Italy,United Kingdom,Online,Commission,Michael Johnson,Business,True,-,2025-07-27 16:13:19
C00095_T0020,C00095,2025-06-19,Transfer,709.57,USD,Luxembourg,Bulgaria,API,Commission,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00095_T0021,C00095,2025-06-20,Withdrawal,6309.64,USD,Malta,Poland,Mobile App,Commission,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00095_T0022,C00095,2025-06-21,Withdrawal,1280.84,USD,Italy,Spain,API,Crypto Settlement,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00095_T0023,C00095,2025-06-22,Payment,1325.33,USD,Belgium,Luxembourg,Online,Salary,Michael Johnson,Business,False,Large volume,2025-07-27 16:13:19
C00095_T0024,C00095,2025-06-23,Investment,5080.19,USD,Czech Republic,Croatia,Branch,Business Expense,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00095_T0025,C00095,2025-06-24,Payment,980.58,USD,Finland,Luxembourg,Online,Salary,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00095_T0026,C00095,2025-06-25,Payment,3.56,USD,Hungary,Germany,API,Business Expense,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00095_T0027,C00095,2025-06-26,Deposit,43.74,USD,Cyprus,Finland,API,Crypto Settlement,Jane Doe,Individual,False,-,2025-07-27 16:13:19
